kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_80cfa51f843985e768a9,4159017,ok,True,getName,public String getName(),getName,public String getName(),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_80cfa51f843985e768a9.json,,,,,,,,
record,c2t_80dd39e0832839cf7555,42949039,ok,True,invalidateUnregisteredBusinessObjectData,"public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData(
        BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest)",invalidateUnregisteredBusinessObjectData,public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData( BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest),8.179293,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_80dd39e0832839cf7555.json,,,,,,,,
record,c2t_8129c875725133e500fd,42949039,ok,True,getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, boolean attributeRequired, boolean attributeValueRequiredIfExists) throws IllegalStateException",8.723333,True,True,False,True,False,True,1,overloads,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8129c875725133e500fd.json,,,,,,,,
record,c2t_81cab361738c2c849173,42949039,ok,True,validateRegistrationDateRangeFilter,public void validateRegistrationDateRangeFilter(RegistrationDateRangeFilter registrationDateRangeFilter),validateRegistrationDateRangeFilter,void validateRegistrationDateRangeFilter(RegistrationDateRangeFilter registrationDateRangeFilter),8.164141,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_81cab361738c2c849173.json,,,,,,,,
record,c2t_821566d002d93563a73d,42949039,ok,True,getExternalInterfaces,"@RequestMapping(value = EXTERNAL_INTERFACE_URI_PREFIX, method = RequestMethod.GET) @Secured(SecurityFunctions.FN_EXTERNAL_INTERFACES_ALL_GET) public ExternalInterfaceKeys getExternalInterfaces()",getExternalInterfaces,"@RequestMapping(value = EXTERNAL_INTERFACE_URI_PREFIX, method = RequestMethod.GET) @Secured(SecurityFunctions.FN_EXTERNAL_INTERFACES_ALL_GET) public ExternalInterfaceKeys getExternalInterfaces()",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_821566d002d93563a73d.json,,,,,,,,
record,c2t_824046b1e22efa5d911d,42949039,ok,True,createAttributeValueList,"@RequestMapping(value = ATTRIBUTE_VALUE_LIST_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_ATTRIBUTE_VALUE_LISTS_POST) public AttributeValueList createAttributeValueList(@RequestBody AttributeValueListCreateRequest request)",createAttributeValueList,"@RequestMapping(value = ATTRIBUTE_VALUE_LIST_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_ATTRIBUTE_VALUE_LISTS_POST) public AttributeValueList createAttributeValueList(@RequestBody AttributeValueListCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_824046b1e22efa5d911d.json,,,,,,,,
record,c2t_82533a9310bf526f9743,42949039,ok,True,getHivePartitions,"public List<HivePartitionDto> getHivePartitions(BusinessObjectDataKey businessObjectDataKey, List<SchemaColumn> autoDiscoverableSubPartitionColumns,
        String s3KeyPrefix, Collection<String> storageFiles, String storageName)",getHivePartitions,"public List<HivePartitionDto> getHivePartitions(BusinessObjectDataKey businessObjectDataKey, List<SchemaColumn> autoDiscoverableSubPartitionColumns, String s3KeyPrefix, Collection<String> storageFiles, String storageName)",8.678571,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_82533a9310bf526f9743.json,,,,,,,,
record,c2t_827f1452e761e78471d0,42949039,ok,True,validateAndTrimSecurityRoleKey,public void validateAndTrimSecurityRoleKey(SecurityRoleKey securityRoleKey),validateAndTrimSecurityRoleKey,public void validateAndTrimSecurityRoleKey(SecurityRoleKey securityRoleKey),8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_827f1452e761e78471d0.json,,,,,,,,
record,c2t_828d519dfd2d47cd9671,42949039,ok,True,updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",updateBusinessObjectDataAttributes,"public void updateBusinessObjectDataAttributes(BusinessObjectDataEntity businessObjectDataEntity, final List<Attribute> attributes)",8.313218,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_828d519dfd2d47cd9671.json,,,,,,,,
record,c2t_82fe82a08ce276afe6a3,4159017,ok,True,compile,@Override public Instruction[] compile(CompilationHandler compiler),compile,@Override public Instruction[] compile(CompilationHandler compiler),7.171053,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_82fe82a08ce276afe6a3.json,,,,,,,,
record,c2t_831146c3a0af8e268dca,42949039,ok,True,validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest,"public void validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest(
        DownloadBusinessObjectDataStorageFileSingleInitiationRequest downloadBusinessObjectDataStorageFileSingleInitiationRequest)",validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest,public void validateAndTrimDownloadBusinessObjectDataStorageFileSingleInitiationRequest( DownloadBusinessObjectDataStorageFileSingleInitiationRequest downloadBusinessObjectDataStorageFileSingleInitiationRequest),9.173077,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_831146c3a0af8e268dca.json,,,,,,,,
record,c2t_8327947ee2b4a5a290df,42949039,ok,True,setStorageUnitStatus,"public void setStorageUnitStatus(StorageUnitEntity storageUnitEntity, StorageUnitStatusEntity storageUnitStatusEntity)",setStorageUnitStatus,"public void setStorageUnitStatus(StorageUnitEntity storageUnitEntity, StorageUnitStatusEntity storageUnitStatusEntity)",8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8327947ee2b4a5a290df.json,,,,,,,,
record,c2t_8367f71e180d19c30213,42949039,ok,True,checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",checkPermission,"@Before(""serviceMethods()"") public void checkPermission(JoinPoint joinPoint)",7.279221,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8367f71e180d19c30213.json,,,,,,,,
record,c2t_83850bca0010608486c5,40266095,ok,True,getScore,protected double getScore(Keyphrase keyphrase),getScore,protected double getScore(Keyphrase keyphrase) throws AnalysisEngineProcessException,6.416667,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_83850bca0010608486c5.json,,,,,,,,
record,c2t_8399d6ebfb6299409be9,42949039,ok,True,getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus,"public List<BusinessObjectDefinitionDescriptionSuggestionEntity> getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus(
        final BusinessObjectDefinitionKey businessObjectDefinitionKey, final String status)",getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus,"public List<BusinessObjectDefinitionDescriptionSuggestionEntity> getBusinessObjectDefinitionDescriptionSuggestionsByBusinessObjectDefinitionAndStatus( final BusinessObjectDefinitionKey businessObjectDefinitionKey, final String status)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8399d6ebfb6299409be9.json,,,,,,,,
record,c2t_8399e95e1df8dede6aec,42949039,ok,True,validateAndTrimSecurityFunctionKey,public void validateAndTrimSecurityFunctionKey(SecurityFunctionKey securityFunctionKey),validateAndTrimSecurityFunctionKey,public void validateAndTrimSecurityFunctionKey(SecurityFunctionKey securityFunctionKey),8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8399e95e1df8dede6aec.json,,,,,,,,
record,c2t_83dc601aa02a84129868,42949039,ok,True,modifyTagInSearchIndex,"public void modifyTagInSearchIndex(TagEntity tagEntity, String modificationType)",modifyTagInSearchIndex,"public void modifyTagInSearchIndex(TagEntity tagEntity, String modificationType)",8.5,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_83dc601aa02a84129868.json,,,,,,,,
record,c2t_8402acd0cf2fb782700d,4159017,ok,True,execute,@Override public void execute(Machine machine),execute,@Override public void execute(Machine machine),6.861111,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8402acd0cf2fb782700d.json,,,,,,,,
record,c2t_8475c97c0c3244d7ebb7,4159017,ok,True,call,"public static Instruction call(int offset, Matcher matcher)",call,"public static Instruction call(int offset, Matcher matcher)",10.821429,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8475c97c0c3244d7ebb7.json,,,,,,,,
record,c2t_848a27e5f8f429433ee0,42949039,ok,True,executeFunctionForTagEntities,"public void executeFunctionForTagEntities(final String indexName, final List<TagEntity> tagEntities,
        final TriConsumer<String, String, String> function)",executeFunctionForTagEntities,"public void executeFunctionForTagEntities(final String indexName, final List<TagEntity> tagEntities, final TriConsumer<String, String, String> function)",8.75,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_848a27e5f8f429433ee0.json,,,,,,,,
record,c2t_84abcaf99b47501af682,4398263,ok,True,getAuthenticatedUser, BVAuthenticatedUser getAuthenticatedUser(),getAuthenticatedUser,BVAuthenticatedUser getAuthenticatedUser(),10.401515,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_84abcaf99b47501af682.json,,,,,,,,
record,c2t_84fc389158c6a1363e92,4398263,ok,True,loadAsync,@Override @Deprecated /** * @deprecated Use {@link #loadAsync(ConversationsSubmissionCallback)} instead */ public void loadAsync(ConversationsCallback<ResponseType> conversationsCallback),loadAsync,@Override @Deprecated /** * @deprecated Use {@link #loadAsync(ConversationsSubmissionCallback)} instead */ public void loadAsync(ConversationsCallback<ResponseType> conversationsCallback),9.475352,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_84fc389158c6a1363e92.json,,,,,,,,
record,c2t_8515af5f230b2388e866,42949039,ok,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain) throws IOException, ServletException",7.671053,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8515af5f230b2388e866.json,,,,,,,,
record,c2t_8589532f4618177f4402,4159017,ok,True,getValue,public String getValue(),getValue,public String getValue(),11.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8589532f4618177f4402.json,,,,,,,,
record,c2t_85c409ebc795e89ec1c6,42949039,ok,True,compare,"@Override public int compare(final BusinessObjectDataKey data1, final BusinessObjectDataKey data2)",compare,"@Override public int compare(final BusinessObjectDataKey data1, final BusinessObjectDataKey data2)",8.0,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_85c409ebc795e89ec1c6.json,,,,,,,,
record,c2t_85e32485f3f355340148,42949039,ok,True,getDdlCharacterValue,public String getDdlCharacterValue(String string),getDdlCharacterValue,public String getDdlCharacterValue(String string),8.818627,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_85e32485f3f355340148.json,,,,,,,,
record,c2t_85fd2bc28bb7af82d4c8,42949039,ok,True,getStorageUnitIds,public List<Integer> getStorageUnitIds(List<StorageUnitAvailabilityDto> storageUnitAvailabilityDtos),getStorageUnitIds,public List<Long> getStorageUnitIds(List<StorageUnitAvailabilityDto> storageUnitAvailabilityDtos),9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_85fd2bc28bb7af82d4c8.json,,,,,,,,
record,c2t_8710a742d47e575df163,42949039,ok,True,getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",getStorageAttributeIntegerValueByName,"public Integer getStorageAttributeIntegerValueByName(String attributeName, StorageEntity storageEntity, Integer defaultValue)",8.47093,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8710a742d47e575df163.json,,,,,,,,
record,c2t_871e37fd9d4d752b71b5,42949039,ok,True,invalidateUnregisteredBusinessObjectData,"public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData(
        BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest)",invalidateUnregisteredBusinessObjectData,public BusinessObjectDataInvalidateUnregisteredResponse invalidateUnregisteredBusinessObjectData( BusinessObjectDataInvalidateUnregisteredRequest businessObjectDataInvalidateUnregisteredRequest),8.568182,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_871e37fd9d4d752b71b5.json,,,,,,,,
record,c2t_87512fb8f4b451925965,42949039,ok,True,logMethodTime,"@Around(""serviceMethods()"") public Object logMethodTime(ProceedingJoinPoint pjp)",logMethodTime,"@Around(""serviceMethods()"") public Object logMethodTime(ProceedingJoinPoint pjp) throws Throwable",8.311224,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_87512fb8f4b451925965.json,,,,,,,,
record,c2t_881037f4c7eea54c7b70,40266095,ok,True,process,@Override public void process(JCas jcas),process,@Override public void process(JCas jcas) throws AnalysisEngineProcessException,6.894444,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_881037f4c7eea54c7b70.json,,,,,,,,
record,c2t_882457f40bd8d9abb35c,4159017,ok,True,checkInitialized, void checkInitialized(),checkInitialized,void checkInitialized(),10.578571,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_882457f40bd8d9abb35c.json,,,,,,,,
record,c2t_8881cb25bda90dff7bd4,15997656,ok,True,distributeToRequestInterceptor,"public MutableHttpServletRequest distributeToRequestInterceptor(
        MutableHttpServletRequest request, OgcMessage message)",distributeToRequestInterceptor,"public MutableHttpServletRequest distributeToRequestInterceptor( MutableHttpServletRequest request, OgcMessage message) throws InterceptorException",8.019231,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_8881cb25bda90dff7bd4.json,,,,,,,,
record,c2t_890065ddeadc275e0488,42949039,ok,True,createSecurityFunction,"@RequestMapping(value = SECURITY_FUNCTIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SECURITY_FUNCTIONS_POST) public SecurityFunction createSecurityFunction(@RequestBody SecurityFunctionCreateRequest request)",createSecurityFunction,"@RequestMapping(value = SECURITY_FUNCTIONS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SECURITY_FUNCTIONS_POST) public SecurityFunction createSecurityFunction(@RequestBody SecurityFunctionCreateRequest request)",9.25,True,True,True,True,True,True,1,,C:\Users\osart\Phase2_SWE_Testing-data_ingestion\artifacts\mapping\c2t_890065ddeadc275e0488.json,,,,,,,,
