2026-03-01 20:53:47,597 | INFO | phase2.config | Loaded config from C:\Users\garre\Desktop\P2\New folder\phase2\configs\experiments\default.yaml
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:25:07,899 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:25:07,900 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:26:14,267 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_37feba43484e2aed2557
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:28:28,192 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:28:28,192 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:30:48,485 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:30:48,485 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:30:53,127 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:30:53,127 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:33:32,409 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_40c3fd97e38ea5f89e30
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:37:28,829 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_4e1ae31b3548529194dc
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:43:57,407 | ERROR | phase2.pinning | Pin verification failed for repo_id=115072985 dataset_id=c2t_565fe8ac348f7692d786
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 247, in verify_base_commit_pins
    focal_source = _git_file_content(repo_path, candidate_sha, focal_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:45:30,656 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:45:30,657 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:46:45,606 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_1de8ff2c3fe814299871
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:47:04,914 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_5a67b9f820d336f630a0
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:47:36,800 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_5c3dfb1515237f326693
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:47:48,420 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:47:48,421 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:47:49,658 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_20398a5cecfa60a70d13
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:50:48,045 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_2432834c088a132ff700
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip() if completed.stdout else ""
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:50:56,808 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:50:56,810 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:52:30,251 | INFO | phase2.config | Loaded config from C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\configs\experiments\default.yaml
2026-03-06 17:52:30,252 | INFO | phase2.cli | Logs writing to C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\phase2\artifacts\logs\phase2.log
2026-03-06 17:53:39,141 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_600e246b19d8996c2ad1
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:56:43,087 | ERROR | phase2.pinning | Pin verification failed for repo_id=17612803 dataset_id=c2t_2c89df18a6b87fdc9176
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 247, in verify_base_commit_pins
    focal_source = _git_file_content(repo_path, candidate_sha, focal_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip() if completed.stdout else ""
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 17:58:00,238 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_2e27ee75be28ebbf0461
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip() if completed.stdout else ""
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 18:00:28,056 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_37feba43484e2aed2557
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip() if completed.stdout else ""
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 18:07:44,103 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_1de8ff2c3fe814299871
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip() if completed.stdout else ""
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 18:08:37,402 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_7997fc9ba5ab7ae0abfa
Traceback (most recent call last):
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\OneDrive - Umich\SWTProject\Phase2_SWE_Testing\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip()
           ^^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'NoneType' object has no attribute 'strip'
2026-03-06 18:09:07,693 | ERROR | phase2.pinning | Pin verification failed for repo_id=42987615 dataset_id=c2t_20398a5cecfa60a70d13
Traceback (most recent call last):
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 246, in verify_base_commit_pins
    test_source = _git_file_content(repo_path, candidate_sha, test_file_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 93, in _git_file_content
    return _run_git(["show", f"{commit}:{git_rel_path}"], cwd=repo_path)
  File "C:\Users\osart\Phase2_SWE_Testing-data_ingestion\Phase2_SWE_Testing-data_ingestion\src\phase2\pinning.py", line 35, in _run_git
    return completed.stdout.strip() if completed.stdout else ""
